date,year,city,region,pm25,pm10,aqi,season,festival_flag,dominant_cause,synthetic_annual_pm25,pm25_adjusted_real,pm10_adjusted_real,real_data_anchor
2024-05-19,2024,Noida,Sector 62,126.6,284.4,272,Pre-monsoon,0,Dust + construction,122.99234972677594,90.6,203.5,1
2024-05-20,2024,Noida,Sector 62,106.9,238.9,144,Pre-monsoon,0,Dust + construction,122.99234972677594,76.5,171.0,1
2024-05-21,2024,Noida,Sector 62,163.3,305.3,238,Pre-monsoon,0,Vehicular emissions,122.99234972677594,116.8,218.4,1
2024-05-22,2024,Noida,Sector 62,69.5,151.6,172,Pre-monsoon,0,Vehicular emissions,122.99234972677594,49.7,108.4,1
2024-05-23,2024,Noida,Sector 62,77.3,176.4,195,Pre-monsoon,0,Dust + construction,122.99234972677594,55.3,126.2,1
2024-05-24,2024,Noida,Sector 62,112.3,218.7,120,Pre-monsoon,0,Vehicular emissions,122.99234972677594,80.3,156.4,1
2024-05-25,2024,Noida,Sector 62,130.5,243.9,214,Pre-monsoon,0,Vehicular emissions,122.99234972677594,93.4,174.6,1
2024-05-26,2024,Noida,Sector 62,127.6,243.5,274,Pre-monsoon,0,Vehicular emissions,122.99234972677594,91.3,174.2,1
2024-05-27,2024,Noida,Sector 62,70.9,156.9,188,Pre-monsoon,0,Dust + construction,122.99234972677594,50.7,112.2,1
2024-05-28,2024,Noida,Sector 62,159.7,308.8,257,Pre-monsoon,0,Vehicular emissions,122.99234972677594,114.3,221.0,1
2024-05-29,2024,Noida,Sector 62,113.0,216.4,145,Pre-monsoon,0,Vehicular emissions,122.99234972677594,80.9,154.9,1
2024-05-30,2024,Noida,Sector 62,106.0,212.9,164,Pre-monsoon,0,Vehicular emissions,122.99234972677594,75.8,152.2,1
2024-05-31,2024,Noida,Sector 62,124.9,297.7,269,Pre-monsoon,0,Dust + construction,122.99234972677594,89.4,213.1,1
2024-06-01,2024,Noida,Sector 62,50.0,99.7,71,Monsoon,0,Vehicular emissions,122.99234972677594,35.8,71.4,1
2024-06-02,2024,Noida,Sector 62,42.2,99.0,60,Monsoon,0,Dust + construction,122.99234972677594,30.2,70.8,1
2024-06-03,2024,Noida,Sector 62,78.1,173.8,137,Monsoon,0,Dust + construction,122.99234972677594,55.9,124.4,1
2024-06-04,2024,Noida,Sector 62,61.2,111.2,175,Monsoon,0,Vehicular emissions,122.99234972677594,43.8,79.6,1
2024-06-05,2024,Noida,Sector 62,46.7,107.6,53,Monsoon,0,Dust + construction,122.99234972677594,33.4,77.0,1
2024-06-06,2024,Noida,Sector 62,67.0,138.0,123,Monsoon,0,Vehicular emissions,122.99234972677594,47.9,98.7,1
2024-06-07,2024,Noida,Sector 62,68.5,153.4,192,Monsoon,0,Dust + construction,122.99234972677594,49.0,109.7,1
2024-06-08,2024,Noida,Sector 62,74.6,144.0,110,Monsoon,0,Vehicular emissions,122.99234972677594,53.4,103.1,1
2024-06-09,2024,Noida,Sector 62,46.2,93.2,66,Monsoon,0,Vehicular emissions,122.99234972677594,33.1,66.8,1
2024-06-10,2024,Noida,Sector 62,53.7,97.9,83,Monsoon,0,Vehicular emissions,122.99234972677594,38.4,70.0,1
2024-06-11,2024,Noida,Sector 62,71.0,140.3,141,Monsoon,0,Vehicular emissions,122.99234972677594,50.8,100.4,1
2024-06-12,2024,Noida,Sector 62,97.2,227.5,192,Monsoon,0,Dust + construction,122.99234972677594,69.5,162.7,1
2024-06-13,2024,Noida,Sector 62,44.9,91.7,60,Monsoon,0,Vehicular emissions,122.99234972677594,32.1,65.6,1
2024-06-14,2024,Noida,Sector 62,102.1,200.3,142,Monsoon,0,Vehicular emissions,122.99234972677594,73.1,143.4,1
2024-06-15,2024,Noida,Sector 62,68.1,149.7,130,Monsoon,0,Dust + construction,122.99234972677594,48.7,107.1,1
2024-06-16,2024,Noida,Sector 62,55.0,104.1,90,Monsoon,0,Vehicular emissions,122.99234972677594,39.4,74.6,1
2024-06-17,2024,Noida,Sector 62,98.8,212.0,130,Monsoon,0,Vehicular emissions,122.99234972677594,70.7,151.7,1
2024-06-18,2024,Noida,Sector 62,57.5,115.9,59,Monsoon,0,Vehicular emissions,122.99234972677594,41.1,82.8,1
2024-06-19,2024,Noida,Sector 62,33.5,78.8,68,Monsoon,0,Dust + construction,122.99234972677594,24.0,56.5,1
2024-06-20,2024,Noida,Sector 62,47.0,89.0,71,Monsoon,0,Vehicular emissions,122.99234972677594,33.6,63.6,1
2024-06-21,2024,Noida,Sector 62,38.1,86.0,96,Monsoon,0,Dust + construction,122.99234972677594,27.3,61.6,1
2024-06-22,2024,Noida,Sector 62,76.4,175.6,134,Monsoon,0,Dust + construction,122.99234972677594,54.7,125.7,1
2024-06-23,2024,Noida,Sector 62,33.6,66.4,63,Monsoon,0,Vehicular emissions,122.99234972677594,24.0,47.4,1
2024-06-24,2024,Noida,Sector 62,67.0,129.6,173,Monsoon,0,Vehicular emissions,122.99234972677594,47.9,92.7,1
2024-06-25,2024,Noida,Sector 62,71.3,167.3,196,Monsoon,0,Dust + construction,122.99234972677594,51.0,119.7,1
2024-06-26,2024,Noida,Sector 62,37.6,88.4,61,Monsoon,0,Dust + construction,122.99234972677594,26.9,63.2,1
2024-06-27,2024,Noida,Sector 62,74.6,156.7,147,Monsoon,0,Vehicular emissions,122.99234972677594,53.4,112.2,1
2024-06-28,2024,Noida,Sector 62,61.1,134.8,121,Monsoon,0,Dust + construction,122.99234972677594,43.7,96.4,1
2024-06-29,2024,Noida,Sector 62,84.5,167.1,109,Monsoon,0,Vehicular emissions,122.99234972677594,60.5,119.6,1
2024-06-30,2024,Noida,Sector 62,65.7,130.8,116,Monsoon,0,Vehicular emissions,122.99234972677594,47.0,93.6,1
2024-07-01,2024,Noida,Sector 62,88.3,201.8,113,Monsoon,0,Dust + construction,122.99234972677594,63.2,144.4,1
2024-07-02,2024,Noida,Sector 62,84.1,199.9,178,Monsoon,0,Dust + construction,122.99234972677594,60.2,143.1,1
2024-07-03,2024,Noida,Sector 62,113.4,214.5,168,Monsoon,0,Vehicular emissions,122.99234972677594,81.1,153.4,1
2024-07-04,2024,Noida,Sector 62,31.7,60.5,78,Monsoon,0,Vehicular emissions,122.99234972677594,22.7,43.3,1
2024-07-05,2024,Noida,Sector 62,73.6,145.1,144,Monsoon,0,Vehicular emissions,122.99234972677594,52.7,103.9,1
2024-07-06,2024,Noida,Sector 62,85.1,164.1,192,Monsoon,0,Vehicular emissions,122.99234972677594,60.9,117.4,1
2024-07-07,2024,Noida,Sector 62,86.4,173.8,163,Monsoon,0,Vehicular emissions,122.99234972677594,61.8,124.3,1
2024-07-08,2024,Noida,Sector 62,38.6,86.6,51,Monsoon,0,Dust + construction,122.99234972677594,27.6,61.9,1
2024-07-09,2024,Noida,Sector 62,56.8,109.3,64,Monsoon,0,Vehicular emissions,122.99234972677594,40.6,78.1,1
2024-07-10,2024,Noida,Sector 62,68.3,141.9,110,Monsoon,0,Vehicular emissions,122.99234972677594,48.9,101.6,1
2024-07-11,2024,Noida,Sector 62,77.4,180.3,105,Monsoon,0,Dust + construction,122.99234972677594,55.4,129.1,1
2024-07-12,2024,Noida,Sector 62,38.0,70.0,97,Monsoon,0,Vehicular emissions,122.99234972677594,27.2,50.1,1
2024-07-13,2024,Noida,Sector 62,69.2,157.8,139,Monsoon,0,Dust + construction,122.99234972677594,49.5,112.9,1
2024-07-14,2024,Noida,Sector 62,86.7,180.3,180,Monsoon,0,Vehicular emissions,122.99234972677594,62.0,128.9,1
2024-07-15,2024,Noida,Sector 62,110.6,224.3,194,Monsoon,0,Vehicular emissions,122.99234972677594,79.1,160.4,1
2024-07-16,2024,Noida,Sector 62,72.7,143.8,188,Monsoon,0,Vehicular emissions,122.99234972677594,52.0,102.9,1
2024-07-17,2024,Noida,Sector 62,79.2,150.5,105,Monsoon,0,Vehicular emissions,122.99234972677594,56.7,107.7,1
2024-07-18,2024,Noida,Sector 62,51.4,119.8,61,Monsoon,0,Dust + construction,122.99234972677594,36.8,85.8,1
2024-07-19,2024,Noida,Sector 62,45.0,95.3,88,Monsoon,0,Vehicular emissions,122.99234972677594,32.2,68.2,1
2024-07-20,2024,Noida,Sector 62,70.5,145.8,182,Monsoon,0,Vehicular emissions,122.99234972677594,50.4,104.2,1
2024-07-21,2024,Noida,Sector 62,98.0,207.4,179,Monsoon,0,Vehicular emissions,122.99234972677594,70.1,148.4,1
2024-07-22,2024,Noida,Sector 62,102.8,235.3,175,Monsoon,0,Dust + construction,122.99234972677594,73.6,168.5,1
2024-07-23,2024,Noida,Sector 62,25.5,49.2,96,Monsoon,0,Vehicular emissions,122.99234972677594,18.2,35.1,1
2024-07-24,2024,Noida,Sector 62,90.1,187.3,156,Monsoon,0,Vehicular emissions,122.99234972677594,64.5,134.1,1
2024-07-25,2024,Noida,Sector 62,49.5,103.5,80,Monsoon,0,Vehicular emissions,122.99234972677594,35.4,74.0,1
2024-07-26,2024,Noida,Sector 62,81.0,147.9,166,Monsoon,0,Vehicular emissions,122.99234972677594,58.0,105.9,1
2024-07-27,2024,Noida,Sector 62,98.3,178.0,125,Monsoon,0,Vehicular emissions,122.99234972677594,70.3,127.3,1
2024-07-28,2024,Noida,Sector 62,68.2,153.8,187,Monsoon,0,Dust + construction,122.99234972677594,48.8,110.1,1
2024-07-29,2024,Noida,Sector 62,95.6,210.1,191,Monsoon,0,Vehicular emissions,122.99234972677594,68.4,150.3,1
2024-07-30,2024,Noida,Sector 62,40.5,96.7,89,Monsoon,0,Dust + construction,122.99234972677594,29.0,69.2,1
2024-07-31,2024,Noida,Sector 62,57.5,104.2,72,Monsoon,0,Vehicular emissions,122.99234972677594,41.1,74.5,1
2024-08-01,2024,Noida,Sector 62,45.8,102.0,77,Monsoon,0,Dust + construction,122.99234972677594,32.8,73.0,1
2024-08-02,2024,Noida,Sector 62,80.4,181.0,199,Monsoon,0,Dust + construction,122.99234972677594,57.5,129.4,1
2024-08-03,2024,Noida,Sector 62,93.7,217.7,149,Monsoon,0,Dust + construction,122.99234972677594,67.0,155.7,1
2024-08-04,2024,Noida,Sector 62,72.0,160.7,154,Monsoon,0,Dust + construction,122.99234972677594,51.5,114.9,1
2024-08-05,2024,Noida,Sector 62,41.6,89.5,75,Monsoon,0,Vehicular emissions,122.99234972677594,29.8,64.1,1
2024-08-06,2024,Noida,Sector 62,50.4,118.4,96,Monsoon,0,Dust + construction,122.99234972677594,36.1,84.8,1
2024-08-07,2024,Noida,Sector 62,78.4,184.2,185,Monsoon,0,Dust + construction,122.99234972677594,56.1,131.8,1
2024-08-08,2024,Noida,Sector 62,20.7,46.4,75,Monsoon,0,Dust + construction,122.99234972677594,14.8,33.2,1
2024-08-09,2024,Noida,Sector 62,92.6,193.3,111,Monsoon,0,Vehicular emissions,122.99234972677594,66.3,138.4,1
2024-08-10,2024,Noida,Sector 62,113.2,244.2,185,Monsoon,0,Vehicular emissions,122.99234972677594,81.0,174.7,1
2024-08-11,2024,Noida,Sector 62,92.6,186.2,101,Monsoon,0,Vehicular emissions,122.99234972677594,66.3,133.3,1
2024-08-12,2024,Noida,Sector 62,40.6,86.1,54,Monsoon,0,Vehicular emissions,122.99234972677594,29.0,61.5,1
2024-08-13,2024,Noida,Sector 62,78.1,173.2,194,Monsoon,0,Dust + construction,122.99234972677594,55.9,124.0,1
2024-08-14,2024,Noida,Sector 62,88.9,192.1,199,Monsoon,0,Vehicular emissions,122.99234972677594,63.6,137.4,1
2024-08-15,2024,Noida,Sector 62,79.8,162.8,127,Monsoon,0,Vehicular emissions,122.99234972677594,57.1,116.5,1
2024-08-16,2024,Noida,Sector 62,85.9,157.6,133,Monsoon,0,Vehicular emissions,122.99234972677594,61.5,112.8,1
2024-08-17,2024,Noida,Sector 62,26.9,51.2,78,Monsoon,0,Vehicular emissions,122.99234972677594,19.2,36.5,1
2024-08-18,2024,Noida,Sector 62,106.0,239.8,153,Monsoon,0,Dust + construction,122.99234972677594,75.8,171.5,1
2024-08-19,2024,Noida,Sector 62,52.9,101.3,57,Monsoon,0,Vehicular emissions,122.99234972677594,37.8,72.4,1
2024-08-20,2024,Noida,Sector 62,92.5,215.9,107,Monsoon,0,Dust + construction,122.99234972677594,66.2,154.5,1
2024-08-21,2024,Noida,Sector 62,69.5,150.2,181,Monsoon,0,Vehicular emissions,122.99234972677594,49.7,107.4,1
2024-08-22,2024,Noida,Sector 62,74.9,163.0,196,Monsoon,0,Vehicular emissions,122.99234972677594,53.6,116.6,1
2024-08-23,2024,Noida,Sector 62,59.4,124.1,85,Monsoon,0,Vehicular emissions,122.99234972677594,42.5,88.8,1
2024-08-24,2024,Noida,Sector 62,66.3,125.9,180,Monsoon,0,Vehicular emissions,122.99234972677594,47.4,90.0,1
2024-08-25,2024,Noida,Sector 62,117.8,235.6,162,Monsoon,0,Vehicular emissions,122.99234972677594,84.3,168.6,1
2024-08-26,2024,Noida,Sector 62,85.4,161.2,198,Monsoon,0,Vehicular emissions,122.99234972677594,61.1,115.3,1
2024-08-27,2024,Noida,Sector 62,53.3,112.4,96,Monsoon,0,Vehicular emissions,122.99234972677594,38.1,80.3,1
2024-08-28,2024,Noida,Sector 62,94.9,207.7,113,Monsoon,0,Vehicular emissions,122.99234972677594,67.9,148.6,1
2024-08-29,2024,Noida,Sector 62,97.8,223.1,107,Monsoon,0,Dust + construction,122.99234972677594,70.0,159.7,1
2024-08-30,2024,Noida,Sector 62,57.9,135.2,84,Monsoon,0,Dust + construction,122.99234972677594,41.4,96.7,1
2024-08-31,2024,Noida,Sector 62,67.7,131.6,190,Monsoon,0,Vehicular emissions,122.99234972677594,48.4,94.1,1
2024-09-01,2024,Noida,Sector 62,163.3,297.2,207,Pre-monsoon,0,Vehicular emissions,122.99234972677594,116.8,212.6,1
2024-09-02,2024,Noida,Sector 62,86.5,191.4,133,Pre-monsoon,0,Dust + construction,122.99234972677594,61.9,137.0,1
2024-09-03,2024,Noida,Sector 62,101.6,215.0,112,Pre-monsoon,0,Vehicular emissions,122.99234972677594,72.7,153.8,1
2024-09-04,2024,Noida,Sector 62,98.0,182.9,142,Pre-monsoon,0,Vehicular emissions,122.99234972677594,70.1,130.8,1
2024-09-05,2024,Noida,Sector 62,114.2,237.3,147,Pre-monsoon,0,Vehicular emissions,122.99234972677594,81.7,169.8,1
2024-09-06,2024,Noida,Sector 62,128.5,300.5,280,Pre-monsoon,0,Dust + construction,122.99234972677594,91.9,214.9,1
2024-09-07,2024,Noida,Sector 62,77.8,144.4,112,Pre-monsoon,0,Vehicular emissions,122.99234972677594,55.7,103.4,1
2024-09-08,2024,Noida,Sector 62,109.3,199.8,119,Pre-monsoon,0,Vehicular emissions,122.99234972677594,78.2,142.9,1
2024-09-09,2024,Noida,Sector 62,83.7,197.5,198,Pre-monsoon,0,Dust + construction,122.99234972677594,59.9,141.3,1
2024-09-10,2024,Noida,Sector 62,127.7,257.1,266,Pre-monsoon,0,Vehicular emissions,122.99234972677594,91.4,184.0,1
2024-09-11,2024,Noida,Sector 62,80.5,170.0,130,Pre-monsoon,0,Vehicular emissions,122.99234972677594,57.6,121.6,1
2024-09-12,2024,Noida,Sector 62,134.9,246.6,230,Pre-monsoon,0,Vehicular emissions,122.99234972677594,96.5,176.4,1
2024-09-13,2024,Noida,Sector 62,113.8,236.7,169,Pre-monsoon,0,Vehicular emissions,122.99234972677594,81.4,169.3,1
2024-09-14,2024,Noida,Sector 62,71.6,170.9,196,Pre-monsoon,0,Dust + construction,122.99234972677594,51.2,122.2,1
2024-09-15,2024,Noida,Sector 62,101.1,239.5,135,Pre-monsoon,0,Dust + construction,122.99234972677594,72.3,171.3,1
2024-09-16,2024,Noida,Sector 62,97.5,189.7,195,Pre-monsoon,0,Vehicular emissions,122.99234972677594,69.8,135.8,1
2024-09-17,2024,Noida,Sector 62,86.2,156.9,151,Pre-monsoon,0,Vehicular emissions,122.99234972677594,61.7,112.3,1
2024-09-18,2024,Noida,Sector 62,88.6,197.8,124,Pre-monsoon,0,Dust + construction,122.99234972677594,63.4,141.5,1
2024-09-19,2024,Noida,Sector 62,102.5,219.5,199,Pre-monsoon,0,Vehicular emissions,122.99234972677594,73.3,157.0,1
2024-09-20,2024,Noida,Sector 62,106.0,232.4,121,Pre-monsoon,0,Vehicular emissions,122.99234972677594,75.8,166.2,1
2024-09-21,2024,Noida,Sector 62,86.4,184.4,145,Pre-monsoon,0,Vehicular emissions,122.99234972677594,61.8,131.9,1
2024-09-22,2024,Noida,Sector 62,137.5,279.5,247,Pre-monsoon,0,Vehicular emissions,122.99234972677594,98.4,200.0,1
2024-09-23,2024,Noida,Sector 62,85.1,161.8,114,Pre-monsoon,0,Vehicular emissions,122.99234972677594,60.9,115.8,1
2024-09-24,2024,Noida,Sector 62,98.7,188.1,142,Pre-monsoon,0,Vehicular emissions,122.99234972677594,70.6,134.5,1
2024-09-25,2024,Noida,Sector 62,103.9,215.7,157,Pre-monsoon,0,Vehicular emissions,122.99234972677594,74.3,154.2,1
2024-09-26,2024,Noida,Sector 62,123.3,225.7,263,Pre-monsoon,0,Vehicular emissions,122.99234972677594,88.2,161.4,1
2024-09-27,2024,Noida,Sector 62,80.6,184.7,197,Pre-monsoon,0,Dust + construction,122.99234972677594,57.7,132.2,1
2024-09-28,2024,Noida,Sector 62,136.8,293.7,295,Pre-monsoon,0,Vehicular emissions,122.99234972677594,97.9,210.2,1
2024-09-29,2024,Noida,Sector 62,159.0,353.0,255,Pre-monsoon,0,Dust + construction,122.99234972677594,113.8,252.7,1
2024-09-30,2024,Noida,Sector 62,72.2,145.0,139,Pre-monsoon,0,Vehicular emissions,122.99234972677594,51.7,103.8,1
2024-10-01,2024,Noida,Sector 62,144.5,307.7,220,Post-monsoon,0,Vehicular emissions,122.99234972677594,103.4,220.2,1
2024-10-02,2024,Noida,Sector 62,145.4,299.2,253,Post-monsoon,0,Vehicular emissions,122.99234972677594,104.0,214.0,1
2024-10-03,2024,Noida,Sector 62,142.4,277.8,284,Post-monsoon,0,Vehicular emissions,122.99234972677594,101.9,198.8,1
2024-10-04,2024,Noida,Sector 62,148.5,282.2,231,Post-monsoon,0,Vehicular emissions,122.99234972677594,106.3,202.0,1
2024-10-05,2024,Noida,Sector 62,120.5,226.6,250,Post-monsoon,0,Vehicular emissions,122.99234972677594,86.2,162.1,1
2024-10-06,2024,Noida,Sector 62,126.0,268.7,298,Post-monsoon,0,Vehicular emissions,122.99234972677594,90.2,192.4,1
2024-10-07,2024,Noida,Sector 62,184.2,413.5,284,Post-monsoon,0,Dust + construction,122.99234972677594,131.8,295.9,1
2024-10-08,2024,Noida,Sector 62,188.3,411.7,243,Post-monsoon,0,Vehicular emissions,122.99234972677594,134.7,294.5,1
2024-10-09,2024,Noida,Sector 62,152.9,340.2,256,Post-monsoon,0,Dust + construction,122.99234972677594,109.4,243.4,1
2024-10-10,2024,Noida,Sector 62,146.4,300.0,262,Post-monsoon,0,Vehicular emissions,122.99234972677594,104.7,214.5,1
2024-10-11,2024,Noida,Sector 62,185.7,392.2,289,Post-monsoon,0,Vehicular emissions,122.99234972677594,132.9,280.7,1
2024-10-12,2024,Noida,Sector 62,148.9,324.9,268,Post-monsoon,0,Vehicular emissions,122.99234972677594,106.5,232.4,1
2024-10-13,2024,Noida,Sector 62,189.6,367.8,263,Post-monsoon,0,Vehicular emissions,122.99234972677594,135.7,263.2,1
2024-10-14,2024,Noida,Sector 62,189.6,389.9,204,Post-monsoon,0,Vehicular emissions,122.99234972677594,135.7,279.1,1
2024-10-15,2024,Noida,Sector 62,177.0,382.5,228,Post-monsoon,0,Vehicular emissions,122.99234972677594,126.6,273.6,1
2024-10-16,2024,Noida,Sector 62,124.3,261.0,214,Post-monsoon,0,Vehicular emissions,122.99234972677594,88.9,186.7,1
2024-10-17,2024,Noida,Sector 62,152.9,333.5,294,Post-monsoon,0,Vehicular emissions,122.99234972677594,109.4,238.6,1
2024-10-18,2024,Noida,Sector 62,144.9,307.7,292,Post-monsoon,0,Vehicular emissions,122.99234972677594,103.7,220.2,1
2024-10-19,2024,Noida,Sector 62,180.0,384.7,294,Post-monsoon,0,Vehicular emissions,122.99234972677594,128.8,275.3,1
2024-10-20,2024,Noida,Sector 62,157.2,330.6,240,Post-monsoon,0,Vehicular emissions,122.99234972677594,112.5,236.6,1
2024-10-21,2024,Noida,Sector 62,157.9,366.9,251,Post-monsoon,0,Dust + construction,122.99234972677594,113.0,262.6,1
2024-10-22,2024,Noida,Sector 62,206.1,414.0,206,Post-monsoon,0,Vehicular emissions,122.99234972677594,147.5,296.3,1
2024-10-23,2024,Noida,Sector 62,176.4,366.3,296,Post-monsoon,0,Vehicular emissions,122.99234972677594,126.2,262.1,1
2024-10-24,2024,Noida,Sector 62,125.1,250.9,238,Post-monsoon,0,Vehicular emissions,122.99234972677594,89.5,179.5,1
2024-10-25,2024,Noida,Sector 62,146.4,308.3,267,Post-monsoon,0,Vehicular emissions,122.99234972677594,104.7,220.5,1
2024-10-26,2024,Noida,Sector 62,210.9,472.0,263,Post-monsoon,0,Dust + construction,122.99234972677594,150.9,337.7,1
2024-10-27,2024,Noida,Sector 62,135.2,315.7,272,Post-monsoon,0,Dust + construction,122.99234972677594,96.7,225.8,1
2024-10-28,2024,Noida,Sector 62,105.1,204.3,118,Post-monsoon,0,Vehicular emissions,122.99234972677594,75.2,146.2,1
2024-10-29,2024,Noida,Sector 62,149.7,290.0,240,Post-monsoon,0,Vehicular emissions,122.99234972677594,107.1,207.5,1
2024-10-30,2024,Noida,Sector 62,171.7,342.5,278,Post-monsoon,0,Vehicular emissions,122.99234972677594,122.8,245.0,1
2024-10-31,2024,Noida,Sector 62,160.7,381.8,239,Post-monsoon,0,Dust + construction,122.99234972677594,115.0,273.2,1
2024-11-01,2024,Noida,Sector 62,420.3,978.9,340,Winter,1,Fireworks,122.99234972677594,300.7,700.3,1
2024-11-02,2024,Noida,Sector 62,212.4,495.7,260,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,152.0,354.7,1
2024-11-03,2024,Noida,Sector 62,226.3,460.8,248,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,161.9,329.7,1
2024-11-04,2024,Noida,Sector 62,185.8,378.8,258,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,132.9,271.0,1
2024-11-05,2024,Noida,Sector 62,205.4,408.1,272,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,147.0,292.1,1
2024-11-06,2024,Noida,Sector 62,187.1,410.8,298,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,133.9,294.0,1
2024-11-07,2024,Noida,Sector 62,177.1,392.0,222,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,126.7,280.4,1
2024-11-08,2024,Noida,Sector 62,175.6,373.4,209,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,125.6,267.1,1
2024-11-09,2024,Noida,Sector 62,191.9,375.2,201,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,137.3,268.4,1
2024-11-10,2024,Noida,Sector 62,213.6,472.8,260,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,152.8,338.2,1
2024-11-11,2024,Noida,Sector 62,141.3,262.4,291,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,101.1,187.7,1
2024-11-12,2024,Noida,Sector 62,208.4,423.5,267,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,149.1,303.0,1
2024-11-13,2024,Noida,Sector 62,174.2,391.8,278,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,124.6,280.2,1
2024-11-14,2024,Noida,Sector 62,138.9,280.5,287,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,99.4,200.7,1
2024-11-15,2024,Noida,Sector 62,203.1,431.4,292,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,145.3,308.6,1
2024-11-16,2024,Noida,Sector 62,209.5,404.2,268,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,149.9,289.2,1
2024-11-17,2024,Noida,Sector 62,196.4,462.7,218,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,140.5,331.0,1
2024-11-18,2024,Noida,Sector 62,198.9,450.7,261,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,142.3,322.4,1
2024-11-19,2024,Noida,Sector 62,207.3,484.3,264,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,148.3,346.5,1
